"V1"	"V2"	"V3"	"V4"
"10776"	0.82	0.51	0.84	0.55
"10777"	0.76	0.84	0.9	0.92
"10778"	0.77	0.45	0.74	0.43
"10779"	0.73	0.038	0.89	0.093
"10780"	0.52	0.3	0.98	0.92
"10781"	0.97	0.96	0.99	0.99
"10782"	0.85	0.0469999999999999	0.98	0.2
"10783"	0.9	0.55	0.58	0.24
"10784"	0.098	0.004	0.1	0.005
"10785"	0.95	0.83	0.97	0.89
"10786"	0.23	0.0479999999999999	0.096	0.025
"10787"	0.6	0.34	0.53	0.3
"10788"	0.28	0.038	0.48	0.086
"10789"	0.78	0.49	0.8	0.52
"10790"	0.62	0.18	0.99	0.98
"10791"	0.24	0.0639999999999999	0.0629999999999999	0.022
"10792"	0.71	0.038	0.79	0.0649999999999999
"10793"	0.76	0.2	0.99	0.99
"10794"	0.22	0.0479999999999999	0.0439999999999999	0.011
"10795"	0.71	0.18	0.71	0.21
"10796"	0.77	0.21	0.9	0.38
"10797"	0.73	0.7	0.75	0.72
"10798"	0.0519999999999999	0.038	0.01	0.01
"10799"	0.11	0.0669999999999999	0.99	0.99
"10800"	0.099	0.019	0.16	0.0369999999999999
"10801"	0.6	0.22	0.71	0.34
"10802"	0.49	0.11	0.54	0.15
"10803"	0.85	0.35	0.99	0.99
"10804"	0.63	0.13	0.6	0.15
"10805"	0.89	0.75	0.88	0.74
"10806"	0.85	0.68	0.33	0.23
"10807"	0.21	0.12	0.99	0.95
"10808"	0.15	0.0579999999999999	0.0289999999999999	0.015
"10809"	0.53	0.19	0.76	0.4
"10810"	0.63	0.025	0.86	0.078
"10811"	0.57	0.37	0.99	0.99
"10812"	0.45	0.14	0.52	0.2
"10813"	0.59	0.44	0.71	0.55
"10814"	0.82	0.46	0.99	0.98
"10815"	0.72	0.27	0.92	0.53
"10816"	0.25	0.076	0.3	0.11
"10817"	0.22	0.074	0.15	0.0639999999999999
"10818"	0.11	0.0489999999999999	0.16	0.078
"10819"	0.43	0.32	0.99	0.96
"10820"	0.49	0.12	0.23	0.0589999999999999
"10821"	0.54	0.16	0.4	0.12
"10822"	0.45	0.0489999999999999	0.15	0.02
"10823"	0.79	0.46	0.63	0.34
"10824"	0.73	0.61	0.98	0.94
"10825"	0.45	0.2	0.95	0.76
"10826"	0.45	0.0649999999999999	0.68	0.16
"10827"	0.53	0.071	0.45	0.0619999999999999
"10828"	0.0529999999999999	0.004	0.15	0.018
"10829"	0.29	0.0349999999999999	0.99	0.66
"10830"	0.0429999999999999	0.0479999999999999	0.36	0.34
"10831"	0.12	0.084	0.94	0.82
"10832"	0.73	0.0559999999999999	0.98	0.37
"10833"	0.35	0.27	0.37	0.29
"10834"	0.002	0.003	0.003	0.004
"10835"	0.17	0.024	0.55	0.1
"10836"	0.71	0.58	0.89	0.76
"10837"	0.17	0.0429999999999999	0.081	0.024
"10838"	0.87	0.077	0.99	0.63
"10839"	0.74	0.0639999999999999	0.99	0.46
"10840"	0.29	0.076	0.61	0.24
"10841"	0.81	0.59	0.99	0.95
"10842"	0.49	0.19	0.21	0.075
"10843"	0.13	0.0439999999999999	0.0419999999999999	0.014
"10844"	0.0549999999999999	0.01	0.0589999999999999	0.012
"10845"	0.9	0.52	0.85	0.46
"10846"	0.38	0.12	0.59	0.24
"10847"	0.77	0.74	0.69	0.65
"10848"	0.6	0.0519999999999999	0.9	0.19
"10849"	0.34	0.12	0.53	0.23
"10850"	0.77	0.6	0.9	0.77
"10851"	0.84	0.27	0.99	0.77
"10852"	0.6	0.11	0.57	0.1
"10853"	0.82	0.43	0.97	0.76
"10854"	0.29	0.082	0.19	0.0549999999999999
"10855"	0.49	0.42	0.39	0.33
"10856"	0.79	0.25	0.99	0.81
"10857"	0.89	0.64	0.99	0.93
"10858"	0.11	0.027	0.026	0.005
"10859"	0.53	0.28	0.99	0.93
"10860"	0.25	0.0569999999999999	0.33	0.079
"10861"	0.75	0.28	0.99	0.9
"10862"	0.63	0.2	0.62	0.19
"10863"	0.86	0.72	0.96	0.89
"10864"	0.56	0.14	0.88	0.42
"10865"	0.91	0.77	0.99	0.98
"10866"	0.54	0.27	0.77	0.49
"10867"	0.36	0.16	0.11	0.0499999999999999
"10868"	0.18	0.011	0.08	0.004
"10869"	0.83	0.32	0.98	0.74
"10870"	0.75	0.098	0.97	0.35
"10871"	0.78	0.75	0.68	0.65
"10872"	0.83	0.12	0.93	0.21
"10873"	0.61	0.21	0.69	0.28
"10874"	0.64	0.44	0.69	0.49
"10875"	0.94	0.3	0.99	0.94
"10876"	0.92	0.58	0.9	0.54
"10877"	0.44	0.2	0.39	0.17
"10878"	0.16	0.13	0.13	0.11
"10879"	0.65	0.3	0.36	0.11
"10880"	0.89	0.36	0.99	0.98
"10881"	0.89	0.25	0.99	0.87
"10882"	0.0619999999999999	0.004	0.0449999999999999	0.003
"10883"	0.39	0.2	0.89	0.68
"10884"	0.21	0.00800000000000001	0.31	0.013
"10885"	0.66	0.26	0.99	0.96
"10886"	0.59	0.076	0.79	0.15
"10887"	0.86	0.61	0.99	0.96
"10888"	0.67	0.0609999999999999	0.98	0.38
"10889"	0.96	0.92	0.99	0.98
"10890"	0.87	0.77	0.65	0.54
"10891"	0.23	0.026	0.078	0.00600000000000001
"10892"	0.17	0.018	0.0549999999999999	0.004
"10893"	0.23	0.11	0.51	0.31
"10894"	0.85	0.0429999999999999	0.99	0.58
"10895"	0.91	0.85	0.99	0.98
"10896"	0.92	0.1	0.99	0.6
"10897"	0.58	0.22	0.75	0.36
"10898"	0.68	0.61	0.76	0.69
"10899"	0.89	0.35	0.99	0.97
"10900"	0.83	0.18	0.99	0.85
"10901"	0.55	0.27	0.79	0.49
"10902"	0.14	0.0599999999999999	0.47	0.23
"10903"	0.78	0.51	0.96	0.83
"10904"	0.94	0.4	0.99	0.93
"10905"	0.86	0.61	0.99	0.94
"10906"	0.14	0.019	0.0309999999999999	0.002
"10907"	0.74	0.53	0.92	0.76
"10908"	0.37	0.0499999999999999	0.34	0.0409999999999999
"10909"	0.77	0.47	0.99	0.94
"10910"	0.79	0.14	0.79	0.12
"10911"	0.79	0.62	0.99	0.98
"10912"	0.82	0.18	0.99	0.68
"10913"	0.91	0.86	0.99	0.98
"10914"	0.96	0.87	0.93	0.79
"10915"	0.33	0.072	0.16	0.0309999999999999
"10916"	0.16	0.019	0.0429999999999999	0.003
"10917"	0.57	0.34	0.74	0.5
"10918"	0.82	0.026	0.97	0.0679999999999999
"10919"	0.91	0.87	0.99	0.98
"10920"	0.9	0.17	0.99	0.54
"10921"	0.34	0.085	0.73	0.31
"10922"	0.63	0.39	0.84	0.59
"10923"	0.88	0.35	0.99	0.88
"10924"	0.88	0.31	0.99	0.69
"10925"	0.47	0.15	0.6	0.22
"10926"	0.42	0.32	0.25	0.17
"10927"	0.4	0.074	0.25	0.036
"10928"	0.92	0.18	0.99	0.69
"10929"	0.32	0.085	0.98	0.82
"10930"	0.1	0.027	0.034	0.00600000000000001
"10931"	0.78	0.16	0.84	0.18
"10932"	0.092	0.022	0.0569999999999999	0.01
"10933"	0.94	0.49	0.99	0.92
"10934"	0.44	0.0449999999999999	0.31	0.022
"10935"	0.95	0.62	0.99	0.98
"10936"	0.63	0.0349999999999999	0.58	0.021
"10937"	0.92	0.71	0.99	0.95
"10938"	0.68	0.38	0.72	0.39
"10939"	0.5	0.082	0.24	0.026
"10940"	0.19	0.026	0.0679999999999999	0.005
"10941"	0.96	0.11	0.99	0.66
"10942"	0.4	0.12	0.5	0.15
"10943"	0.42	0.28	0.46	0.3
"10944"	0.94	0.13	0.99	0.95
"10945"	0.3	0.13	0.69	0.42
"10946"	0.59	0.32	0.72	0.42
"10947"	0.81	0.18	0.99	0.71
"10948"	0.84	0.3	0.99	0.67
"10949"	0.088	0.0509999999999999	0.069	0.038
"10950"	0.73	0.25	0.93	0.47
"10951"	0.51	0.0449999999999999	0.26	0.01
"10952"	0.89	0.51	0.96	0.64
"10953"	0.68	0.15	0.73	0.13
"10954"	0.81	0.5	0.99	0.99
"10955"	0.17	0.13	0.28	0.22
"10956"	0.87	0.78	0.99	0.98
"10957"	0.58	0.35	0.73	0.46
"10958"	0.5	0.24	0.35	0.12
"10959"	0.071	0.0289999999999999	0.034	0.01
"10960"	0.11	0.028	0.0479999999999999	0.00900000000000001
"10961"	0.43	0.0669999999999999	0.13	0.01
"10962"	0.59	0.62	0.4	0.43
"10963"	0.68	0.2	0.87	0.3
"10964"	0.78	0.55	0.96	0.84
"10965"	0.12	0.075	0.17	0.097
"10966"	0.17	0.0489999999999999	0.0469999999999999	0.00900000000000001
"10967"	0.078	0.0329999999999999	0.0629999999999999	0.025
"10968"	0.61	0.63	0.77	0.8
"10969"	0.13	0.14	0.17	0.2
"10970"	0.31	0.083	0.57	0.18
"10971"	0.92	0.13	0.99	0.43
"10972"	0.14	0.077	0.02	0.00800000000000001
"10973"	0.9	0.8	0.99	0.98
"10974"	0.27	0.0679999999999999	0.23	0.0459999999999999
"10975"	0.2	0.024	0.52	0.0619999999999999
"10976"	0.2	0.013	0.15	0.005
"10977"	0.91	0.64	0.99	0.89
"10978"	0.3	0.074	0.31	0.0599999999999999
"10979"	0.62	0.45	0.88	0.71
"10980"	0.87	0.13	0.98	0.27
"10981"	0.51	0.18	0.65	0.23
"10982"	0.73	0.49	0.77	0.47
"10983"	0.92	0.63	0.98	0.76
"10984"	0.86	0.35	0.99	0.8
"10985"	0.55	0.13	0.95	0.53
"10986"	0.64	0.39	0.73	0.43
"10987"	0.97	0.22	0.99	0.87
"10988"	0.7	0.25	0.9	0.39
"10989"	0.71	0.41	0.91	0.6
"10990"	0.47	0.22	0.63	0.33
"10991"	0.39	0.091	0.38	0.0639999999999999
"10992"	0.87	0.6	0.97	0.8
"10993"	0.75	0.48	0.99	0.99
"10994"	0.82	0.0599999999999999	0.92	0.0479999999999999
"10995"	0.58	0.26	0.65	0.25
"10996"	0.4	0.16	0.18	0.0469999999999999
"10997"	0.87	0.77	0.99	0.97
"10998"	0.78	0.45	0.91	0.54
"10999"	0.77	0.52	0.93	0.69
"11000"	0.89	0.67	0.99	0.99
"11001"	0.91	0.11	0.99	0.87
"11002"	0.79	0.075	0.95	0.23
"11003"	0.56	0.13	0.71	0.24
"11004"	0.9	0.0569999999999999	0.99	0.57
"11005"	0.85	0.34	0.98	0.76
"11006"	0.3	0.026	0.71	0.13
"11007"	0.33	0.085	0.59	0.23
"11008"	0.92	0.2	0.99	0.52
"11009"	0.85	0.1	0.99	0.66
"11010"	0.77	0.36	0.97	0.78
"11011"	0.075	0.011	0.0609999999999999	0.00800000000000001
"11012"	0.55	0.14	0.96	0.71
"11013"	0.62	0.022	0.87	0.0459999999999999
"11014"	0.82	0.5	0.99	0.99
"11015"	0.37	0.0519999999999999	0.61	0.13
"11016"	0.88	0.4	0.99	0.75
"11017"	0.16	0.0649999999999999	0.29	0.14
"11018"	0.66	0.94	0.45	0.81
"11019"	0.57	0.59	0.65	0.69
"11020"	0.21	0.58	0.2	0.67
"11021"	0.076	0.21	0.0449999999999999	0.19
"11022"	0.021	0.11	0.00600000000000001	0.077
"11023"	0.28	0.57	0.19	0.52
"11024"	0.42	0.27	0.4	0.23
"11025"	NA	0.18	NA	0.084
"11026"	0.86	0.084	0.96	0.0559999999999999
"11027"	0.72	0.83	0.95	0.97
"11028"	0.33	0.22	0.48	0.46
"11029"	0.42	0.08	0.61	0.15
"11030"	0.79	0.84	0.93	0.91
"11031"	0.95	0.79	0.99	0.86
"11032"	0.9	0.12	0.99	0.21
"11033"	0.93	0.13	0.99	0.76
"11034"	0.97	0.93	0.99	0.89
"11035"	0.76	0.33	0.95	0.52
"11036"	0.46	0.39	0.96	0.98
"11037"	0.33	0.21	0.3	0.21
"11038"	0.82	0.92	0.81	0.83
"11039"	0.5	0.57	0.38	0.42
"11040"	NA	0.43	NA	0.14
"11041"	NA	0.26	NA	0.09
"11042"	0.084	0.023	0.0499999999999999	0.021
"11043"	0.47	0.7	0.7	0.94
"11044"	0.18	0.19	0.07	0.1
"11045"	0.17	0.12	0.11	0.1
"11046"	0.0329999999999999	0.036	0.003	0.00800000000000001
"11047"	0.87	0.96	0.69	0.74
"11048"	0.46	0.36	0.45	0.32
"11049"	0.73	0.8	0.8	0.81
"11050"	0.8	0.89	0.84	0.87
"11051"	NA	0.56	NA	0.62
"11052"	0.23	0.0289999999999999	0.19	0.023
"11053"	0.47	0.12	0.7	0.26
"11054"	0.45	0.2	0.29	0.078
"11055"	0.73	0.79	0.87	0.88
"11056"	0.11	0.027	0.0489999999999999	0.014
"11057"	0.82	0.99	0.48	0.86
"11058"	0.55	0.27	0.48	0.14
"11059"	0.27	0.51	0.23	0.56
"11060"	0.55	0.53	0.7	0.68
"11061"	0.48	0.28	0.58	0.36
"11062"	0.34	0.65	0.18	0.55
"11063"	0.74	0.77	0.77	0.72
"11064"	0.96	0.99	0.9	0.93
"11065"	0.64	0.15	0.51	0.0429999999999999
"11066"	0.35	0.23	0.16	0.083
"11067"	0.68	0.12	0.53	0.027
"11068"	0.56	0.28	0.62	0.27
"11069"	0.19	0.24	0.0679999999999999	0.11
"11070"	0.34	0.36	0.27	0.33
"11071"	0.47	0.86	0.34	0.8
"11072"	0.098	0.069	0.032	0.032
"11073"	0.79	0.73	0.85	0.69
"11074"	0.27	0.24	0.21	0.22
"11075"	0.47	0.25	0.41	0.16
"11076"	0.37	0.35	0.17	0.15
"11077"	0.65	0.81	0.73	0.86
"11078"	0.89	0.92	0.83	0.73
"11079"	0.77	0.4	0.85	0.32
"11080"	0.45	0.98	0.25	0.96
"11081"	NA	0.98	NA	0.073
"11082"	0.71	0.76	0.92	0.93
"11083"	0.71	0.93	0.63	0.86
"11084"	0.33	0.59	0.27	0.62
"11085"	0.26	0.54	0.09	0.33
"11086"	0.14	0.0459999999999999	0.074	0.03
"11087"	0.28	0.82	0.21	0.89
"11088"	0.61	0.5	0.74	0.57
"11089"	0.47	0.79	0.5	0.87
"11090"	0.88	0.97	0.85	0.92
"11091"	0.75	0.84	0.88	0.91
"11092"	0.16	0.77	0.015	0.28
"11093"	0.11	0.29	0.011	0.0479999999999999
"11094"	0.32	0.28	0.14	0.12
"11095"	0.97	0.99	0.78	0.94
"11096"	0.68	0.38	0.52	0.11
"11097"	0.15	0.17	0.086	0.15
"11098"	0.11	0.29	0.38	0.92
"11099"	0.072	0.081	0.0289999999999999	0.0669999999999999
"11100"	0.71	0.27	0.83	0.23
"11101"	0.5	0.85	0.26	0.64
"11102"	0.15	0.0629999999999999	0.11	0.0579999999999999
"11103"	0.28	0.87	0.32	0.97
"11104"	NA	0.11	NA	0.081
"11105"	0.48	0.84	0.44	0.87
"11106"	0.37	0.54	0.12	0.23
"11107"	NA	0.11	NA	0.018
"11108"	0.41	0.86	0.21	0.74
"11109"	0.62	0.87	0.38	0.59
"11110"	0.42	0.48	0.4	0.48
"11111"	0.57	0.96	0.23	0.74
"11112"	0.49	0.6	0.64	0.81
"11113"	0.39	0.48	0.39	0.53
"11114"	0.95	0.99	0.84	0.86
"11115"	0.39	0.25	0.25	0.13
"11116"	0.25	0.33	0.48	0.73
"11117"	0.4	0.092	0.71	0.28
"11118"	0.59	0.19	0.68	0.16
"11119"	0.78	0.99	0.39	0.99
"11120"	0.58	0.59	0.23	0.15
"11121"	0.64	0.72	0.64	0.67
"11122"	0.51	0.51	0.66	0.69
"11123"	0.51	0.64	0.11	0.12
"11124"	0.59	0.55	0.66	0.57
"11125"	0.7	0.73	0.78	0.74
"11126"	0.65	0.91	0.5	0.76
"11127"	0.38	0.14	0.24	0.0629999999999999
"11128"	0.13	0.16	0.0329999999999999	0.0559999999999999
"11129"	0.19	0.0639999999999999	0.0619999999999999	0.019
"11130"	0.69	0.94	0.53	0.81
"11131"	0.6	0.43	0.81	0.61
"11132"	0.34	0.33	0.32	0.35
"11133"	0.97	0.99	0.78	0.95
"11134"	0.58	0.92	0.15	0.43
"11135"	0.54	0.39	0.29	0.11
"11136"	0.34	0.29	0.11	0.079
"11137"	0.11	0.3	0.024	0.15
"11138"	0.92	0.97	0.53	0.41
"11139"	0.59	0.87	0.39	0.66
"11140"	0.45	0.89	0.21	0.72
"11141"	NA	0.032	NA	0.00800000000000001
"11142"	0.11	0.011	0.0619999999999999	0.00600000000000001
"11143"	0.44	0.64	0.16	0.32
"11144"	0.84	0.99	0.24	0.54
"11145"	0.64	0.86	0.68	0.88
"11146"	0.69	0.32	0.94	0.56
"11147"	0.58	0.89	0.57	0.89
"11148"	0.97	0.99	0.83	0.94
"11149"	0.6	0.94	0.57	0.94
"11150"	0.73	0.68	0.68	0.48
"11151"	0.83	0.93	0.36	0.29
"11152"	0.21	0.13	0.0349999999999999	0.021
"11153"	0.21	0.65	0.0659999999999999	0.52
"11154"	0.67	0.66	0.66	0.55
"11155"	0.2	0.45	0.011	0.0459999999999999
"11156"	0.34	0.21	0.34	0.25
"11157"	0.13	0.00700000000000001	0.011	0.001
"11158"	0.84	0.98	0.51	0.78
"11159"	0.069	0.071	0.016	0.04
"11160"	0.65	0.91	0.35	0.59
"11161"	0.27	0.0519999999999999	0.2	0.0309999999999999
"11162"	0.49	0.62	0.48	0.64
"11163"	0.29	0.082	0.095	0.019
"11164"	0.1	0.092	0.026	0.0409999999999999
"11165"	0.37	0.71	0.37	0.84
"11166"	0.33	0.3	0.12	0.11
"11167"	0.37	0.14	0.41	0.16
"11168"	0.077	0.0409999999999999	0.017	0.016
"11169"	0.82	0.97	0.6	0.77
"11170"	0.51	0.32	0.38	0.15
"11171"	0.44	0.17	0.44	0.12
"11172"	0.18	0.0449999999999999	0.18	0.0539999999999999
"11173"	0.83	0.95	0.78	0.85
"11174"	0.13	0.0499999999999999	0.0389999999999999	0.017
"11175"	0.53	0.74	0.49	0.72
"11176"	0.1	0.0449999999999999	0.026	0.015
"11177"	0.42	0.83	0.34	0.87
"11178"	0.65	0.74	0.76	0.79
"11179"	0.29	0.19	0.14	0.093
"11180"	NA	0.99	NA	0.73
"11181"	0.32	0.38	0.084	0.11
"11182"	0.5	0.53	0.53	0.56
"11183"	0.85	0.55	0.97	0.6
"11184"	0.49	0.82	0.43	0.83
"11185"	0.29	0.46	0.19	0.47
"11186"	0.28	0.37	0.2	0.37
"11187"	0.53	0.66	0.2	0.25
"11188"	0.24	0.23	0.13	0.17
"11189"	0.65	0.85	0.61	0.77
"11190"	0.28	0.16	0.09	0.0459999999999999
"11191"	0.44	0.52	0.13	0.15
"11192"	NA	0.66	NA	0.88
"11193"	0.47	0.5	0.027	0.014
"11194"	0.11	0.21	0.0349999999999999	0.15
"11195"	0.34	0.5	0.097	0.18
"11196"	0.25	0.83	0.49	0.99
"11197"	0.94	0.99	0.34	0.51
"11198"	0.21	0.59	0.019	0.13
"11199"	0.69	0.87	0.44	0.52
"11200"	0.84	0.95	0.8	0.87
"11201"	0.47	0.67	0.42	0.66
"11202"	0.59	0.87	0.39	0.68
"11203"	0.0619999999999999	0.0589999999999999	0.018	0.0459999999999999
"11204"	0.027	0.036	0.002	0.015
"11205"	0.79	0.93	0.71	0.82
"11206"	0.22	0.22	0.21	0.34
"11207"	0.55	0.87	0.34	0.68
"11208"	0.92	0.98	0.97	0.98
"11209"	0.17	0.27	0.19	0.55
"11210"	0.8	0.99	0.59	0.92
"11211"	0.33	0.3	0.2	0.2
"11212"	0.81	0.92	0.68	0.69
"11213"	0.081	0.14	0.019	0.088
"11214"	0.83	0.98	0.84	0.96
"11215"	0.49	0.56	0.56	0.66
"11216"	0.52	0.84	0.3	0.64
"11217"	0.15	0.0409999999999999	0.094	0.032
"11218"	0.12	0.13	0.004	0.00700000000000001
"11219"	0.72	0.95	0.58	0.87
"11220"	0.96	0.99	0.95	0.96
"11221"	0.83	0.99	0.33	0.59
"11222"	0.51	0.9	0.39	0.89
"11223"	0.9	0.99	0.85	0.99
"11224"	0.71	0.59	0.92	0.75
"11225"	NA	0.99	NA	0.72
"11226"	NA	0.0569999999999999	NA	0.024
"11227"	0.27	0.1	0.13	0.0479999999999999
"11228"	0.6	0.45	0.5	0.22
"11229"	0.85	0.99	0.55	0.94
"11230"	0.00700000000000001	0.001	0.021	0.0429999999999999
"11231"	0.44	0.82	0.1	0.43
"11232"	0.42	0.65	0.71	0.96
"11233"	0.31	0.32	0.23	0.29
"11234"	0.98	0.99	0.71	0.56
"11235"	0.49	0.89	0.34	0.85
"11236"	NA	0.99	NA	0.98
"11237"	0.18	0.0369999999999999	0.0609999999999999	0.012
"11238"	0.34	0.27	0.18	0.15
"11239"	0.48	0.86	0.41	0.89
"11240"	0.51	0.54	0.81	0.88
"11241"	0.3	0.54	0.38	0.83
"11242"	0.47	0.55	0.43	0.54
"11243"	0.66	0.72	0.83	0.81
"11244"	0.53	0.58	0.6	0.64
"11245"	0.62	0.79	0.74	0.87
"11246"	0.55	0.92	0.36	0.82
"11247"	0.53	0.37	0.89	0.76
"11248"	0.57	0.95	0.24	0.75
"11249"	0.0459999999999999	0.0309999999999999	0.024	0.076
"11250"	0.48	0.84	0.13	0.47
"11251"	0.24	0.2	0.22	0.31
"11252"	0.52	0.0459999999999999	0.32	0.005
"11253"	0.27	0.19	0.016	0.00700000000000001
"11254"	0.026	0.014	0.012	0.0519999999999999
"11255"	0.25	0.65	0.0439999999999999	0.36
"11256"	0.72	0.57	0.97	0.86
"11257"	0.37	0.36	0.66	0.77
"11258"	0.29	0.36	0.28	0.5
"11259"	0.76	0.99	0.68	0.98
"11260"	0.38	0.19	0.37	0.18
"11261"	0.57	0.93	0.94	0.99
"11262"	0.4	0.59	0.97	0.99
"11263"	0.46	0.93	0.31	0.93
"11264"	0.92	0.98	0.99	0.99
"11265"	0.15	0.17	0.15	0.41
"11266"	0.9	0.89	0.99	0.95
"11267"	0.41	0.41	0.66	0.76
"11268"	NA	0.87	NA	0.0639999999999999
"11269"	0.31	0.48	0.1	0.28
"11270"	0.14	0.3	0.0599999999999999	0.36
"11271"	0.51	0.8	0.27	0.57
"11272"	0.39	0.52	0.35	0.59
"11273"	0.58	0.91	0.5	0.89
"11274"	0.092	0.2	0.005	0.0499999999999999
"11275"	0.5	0.3	0.79	0.57
"11276"	0.42	0.28	0.15	0.07
"11277"	0.65	0.87	0.42	0.56
"11278"	0.35	0.19	0.0649999999999999	0.025
"11279"	0.15	0.73	0.17	0.98
"11280"	0.59	0.82	0.52	0.72
"11281"	0.75	0.39	0.55	0.0509999999999999
"11282"	0.078	0.12	0.026	0.16
"11283"	0.53	0.53	0.22	0.14
"11284"	0.68	0.84	0.9	0.95
"11285"	0.25	0.57	0.0629999999999999	0.38
"11286"	0.78	0.95	0.72	0.84
"11287"	0.75	0.82	0.94	0.93
"11288"	0.85	0.99	0.52	0.77
"11289"	0.44	0.27	0.55	0.37
"11290"	0.58	0.94	0.09	0.37
"11291"	0.04	0.0439999999999999	0.004	0.0329999999999999
"11292"	0.52	0.58	0.47	0.5
"11293"	0.91	0.99	0.55	0.95
"11294"	NA	0.038	NA	0.021
"11295"	NA	0.35	NA	0.0619999999999999
"11296"	0.53	0.86	0.6	0.94
"11297"	NA	0.97	NA	0.97
"11298"	NA	0.6	NA	0.9
"11299"	0.34	0.18	0.25	0.14
"11300"	0.61	0.91	0.69	0.95
"11301"	0.13	0.28	0.017	0.1
"11302"	0.11	0.0439999999999999	0.0439999999999999	0.0369999999999999
"11303"	0.97	0.99	0.75	0.82
"11304"	0.24	0.16	0.0579999999999999	0.0479999999999999
"11305"	0.19	0.1	0.0599999999999999	0.0439999999999999
"11306"	0.3	0.53	0.47	0.9
"11307"	NA	0.34	NA	0.52
"11308"	0.93	0.93	0.82	0.35
"11309"	0.15	0.37	0.0469999999999999	0.36
"11310"	0.23	0.36	0.13	0.43
"11311"	0.53	0.92	0.18	0.63
"11312"	0.25	0.0369999999999999	0.11	0.011
"11313"	0.6	0.95	0.71	0.98
"11314"	0.29	0.21	0.16	0.15
"11315"	NA	0.024	NA	0.016
"11316"	0.17	0.35	0.0649999999999999	0.36
"11317"	0.47	0.35	0.69	0.57
"11318"	0.15	0.16	0.53	0.89
"11319"	0.74	0.87	0.82	0.85
"11320"	0.2	0.79	0.092	0.91
"11321"	0.59	0.79	0.0559999999999999	0.0609999999999999
"11322"	0.36	0.73	0.41	0.92
"11323"	0.31	0.33	0.11	0.16
"11324"	0.11	0.24	0.022	0.16
"11325"	0.11	0.01	0.0409999999999999	0.003
"11326"	0.65	0.88	0.57	0.77
"11327"	0.5	0.87	0.23	0.67
"11328"	0.76	0.93	0.57	0.62
"11329"	NA	0.14	NA	0.036
"11330"	0.76	0.98	0.0669999999999999	0.15
"11331"	0.44	0.56	0.5	0.69
"11332"	0.16	0.18	0.023	0.0509999999999999
"11333"	0.53	0.92	0.1	0.47
"11334"	NA	0.31	NA	0.4
"11335"	NA	0.31	NA	0.098
"11336"	0.085	0.0569999999999999	0.028	0.0649999999999999
"11337"	0.6	0.59	0.59	0.49
"11338"	0.18	0.23	0.069	0.21
"11339"	0.47	0.48	0.29	0.27
"11340"	0.56	0.75	0.2	0.28
"11341"	0.67	0.85	0.28	0.28
"11342"	0.34	0.27	0.34	0.36
"11343"	0.55	0.53	0.26	0.14
"11344"	0.86	0.99	0.32	0.45
"11345"	0.21	0.18	0.0599999999999999	0.098
"11346"	0.42	0.24	0.2	0.074
"11347"	0.18	0.14	0.0639999999999999	0.11
"11348"	0.17	0.025	0.0579999999999999	0.00800000000000001
"11349"	0.61	0.53	0.86	0.69
"11350"	NA	0.18	NA	0.23
"11351"	0.37	0.73	0.16	0.64
"11352"	0.1	0.3	0.0449999999999999	0.52
"11353"	NA	0.53	NA	0.26
"11354"	0.32	0.44	0.21	0.44
"11355"	0.46	0.8	0.44	0.89
"11356"	NA	0.99	NA	0.93
"11357"	0.26	0.35	0.22	0.52
"11358"	0.24	0.089	0.13	0.0629999999999999
"11359"	0.26	0.2	0.21	0.27
"11360"	NA	0.98	NA	0.93
"11361"	0.44	0.45	0.68	0.77
"11362"	0.49	0.9	0.23	0.77
"11363"	0.13	0.18	0.026	0.097
"11364"	0.37	0.38	0.39	0.5
"11365"	0.31	0.84	0.01	0.16
"11366"	0.25	0.14	0.0499999999999999	0.032
"11367"	NA	0.34	NA	0.38
"11368"	0.33	0.78	0.57	0.99
"11369"	0.89	0.99	0.69	0.88
"11370"	0.61	0.79	0.61	0.76
"11371"	0.41	0.47	0.52	0.67
"11372"	0.69	0.87	0.89	0.95
"11373"	0.39	0.09	0.49	0.1
"11374"	0.53	0.9	0.54	0.94
"11375"	0.66	0.91	0.73	0.93
"11376"	0.28	0.089	0.14	0.0409999999999999
"11377"	0.93	0.99	0.84	0.91
"11378"	0.19	0.0569999999999999	0.13	0.0619999999999999
"11379"	0.6	0.9	0.85	0.98
"11380"	NA	0.83	NA	0.46
"11381"	0.14	0.31	0.028	0.19
"11382"	0.18	0.12	0.12	0.16
"11383"	0.68	0.87	0.48	0.55
"11384"	0.19	0.37	0.0629999999999999	0.34
"11385"	0.097	0.25	0.005	0.0619999999999999
"11386"	0.27	0.42	0.27	0.62
"11387"	0.24	0.14	0.13	0.12
"11388"	0.68	0.93	0.91	0.98
"11389"	0.41	0.46	0.29	0.37
"11390"	0.46	0.61	0.04	0.0519999999999999
"11391"	0.38	0.16	0.33	0.12
"11392"	0.28	0.0439999999999999	0.21	0.028
"11393"	0.77	0.94	0.68	0.79
"11394"	0.29	0.022	0.17	0.00600000000000001
"11395"	0.62	0.94	0.51	0.9
"11396"	0.77	0.92	0.46	0.45
"11397"	0.24	0.65	0.0549999999999999	0.51
"11398"	0.21	0.092	0.0659999999999999	0.0389999999999999
"11399"	0.46	0.51	0.75	0.86
"11400"	0.26	0.09	0.14	0.0519999999999999
