"V1" "V2" "V3" "V4"
"3365" 0.99 0.99 0.99 0.99
"3366" 0.91 0.8 0.95 0.88
"3367" 0.96 0.89 0.99 0.97
"3368" 0.97 0.88 0.97 0.9
"3369" 0.99 0.99 0.99 0.99
"3370" 0.95 0.93 0.96 0.93
"3371" 0.21 0.83 0.24 0.85
"3372" 0.36 0.93 0.19 0.88
"3373" 0.42 0.68 0.12 0.35
"3374" 0.93 0.9 0.87 0.83
"3375" 0.6 0.39 0.43 0.25
"3376" 0.99 0.99 0.96 0.94
"3377" 0.97 0.97 0.72 0.81
"3378" 0.43 0.95 0.005 0.29
"3379" 0.84 0.95 0.034 0.29
"3380" 0.97 0.94 0.51 0.43
"3381" 0.99 0.98 0.99 0.87
"3382" 0.77 0.73 0.44 0.43
"3383" 0.98 0.94 0.87 0.73
"3384" 0.99 0.99 0.99 0.98
"3385" 0.99 0.99 0.99 0.99
"3386" 0.001 0.004 0.001 0.002
"3387" 0.001 0.01 0.001 0.002
"3388" 0.11 0.92 0.00600000000000001 0.53
"3389" 0.99 0.8 0.91 0.22
"3390" 0.77 0.69 0.43 0.35
"3391" 0.93 0.92 0.79 0.81
"3392" 0.99 0.97 0.99 0.96
"3393" 0.99 0.97 0.96 0.92
"3394" 0.98 0.99 0.93 0.97
"3395" 0.73 0.98 0.19 0.93
"3396" 0.89 0.87 0.65 0.64
"3397" 0.98 0.99 0.93 0.96
"3398" 0.95 0.92 0.59 0.52
"3399" 0.96 0.92 0.091 0.086
"3400" 0.99 0.99 0.98 0.97
"3401" 0.99 0.95 0.99 0.97
"3402" 0.99 0.95 0.99 0.95
"3403" 0.99 0.97 0.99 0.94
"3404" 0.99 0.99 0.99 0.99
"3405" 0.87 0.92 0.96 0.97
"3406" 0.002 0.019 0.014 0.16
"3407" 0.001 0.59 0.004 0.89
"3408" 0.003 0.56 0.00700000000000001 0.76
"3409" 0.004 0.21 0.002 0.12
"3410" 0.22 0.91 0.023 0.66
"3411" 0.019 0.44 0.002 0.075
"3412" 0.023 0.72 0.002 0.19
"3413" 0.55 0.83 0.12 0.51
"3414" 0.9 0.85 0.0649999999999999 0.069
"3415" 0.99 0.97 0.97 0.94
"3416" 0.11 0.02 0.22 0.032
"3417" 0.01 0.019 0.01 0.018
"3418" 0.99 0.99 0.99 0.99
"3419" 0.99 0.99 0.99 0.99
"3420" 0.89 0.9 0.86 0.88
"3421" 0.001 0.0469999999999999 0.001 0.0389999999999999
"3422" 0.003 0.85 0.001 0.35
"3423" 0.015 0.95 0.001 0.5
"3424" 0.83 0.96 0.0479999999999999 0.43
"3425" 0.97 0.97 0.89 0.9
"3426" 0.8 0.93 0.16 0.61
"3427" 0.84 0.93 0.025 0.16
"3428" 0.94 0.96 0.13 0.37
"3429" 0.61 0.53 0.13 0.12
"3430" 0.27 0.4 0.038 0.081
"3431" 0.92 0.94 0.091 0.23
"3432" 0.45 0.49 0.025 0.0429999999999999
"3433" 0.49 0.82 0.00800000000000001 0.0649999999999999
"3434" 0.001 0.00600000000000001 0.001 0.001
"3435" 0.68 0.98 0.015 0.65
"3436" 0.99 0.98 0.84 0.81
"3437" 0.99 0.98 0.98 0.89
"3438" 0.93 0.84 0.79 0.59
"3439" 0.004 0.012 0.001 0.001
"3440" 0.7 0.55 0.13 0.096
"3441" 0.99 0.98 0.97 0.91
"3442" 0.99 0.8 0.99 0.77
"3443" 0.6 0.75 0.94 0.96
"3444" 0.98 0.8 0.99 0.89
"3445" 0.99 0.94 0.99 0.98
"3446" 0.96 0.93 0.97 0.95
"3447" 0.001 0.001 0.001 0.011
"3448" 0.001 0.016 0.002 0.11
"3449" 0.085 0.27 0.4 0.68
"3450" 0.99 0.92 0.99 0.99
"3451" 0.51 0.29 0.84 0.7
"3452" 0.99 0.99 0.99 0.99
"3453" 0.07 0.19 0.014 0.0459999999999999
"3454" 0.86 0.45 0.98 0.9
"3455" 0.99 0.98 0.99 0.99
"3456" 0.99 0.63 0.89 0.027
"3457" 0.98 0.98 0.93 0.93
"3458" 0.92 0.96 0.97 0.99
"3459" 0.99 0.72 0.99 0.91
"3460" 0.99 0.99 0.99 0.99
"3461" 0.9 0.85 0.99 0.97
"3462" 0.48 0.75 0.95 0.97
"3463" 0.001 0.001 0.001 0.00600000000000001
"3464" 0.001 0.019 0.00800000000000001 0.29
"3465" 0.001 0.001 0.001 0.001
"3466" 0.03 0.67 0.026 0.65
"3467" 0.45 0.78 0.55 0.82
"3468" 0.81 0.8 0.16 0.2
"3469" 0.00900000000000001 0.16 0.00800000000000001 0.15
"3470" 0.001 0.00700000000000001 0.001 0.00700000000000001
"3471" 0.001 0.018 0.001 0.005
"3472" 0.002 0.31 0.001 0.094
"3473" 0.002 0.00900000000000001 0.001 0.001
"3474" 0.015 0.0289999999999999 0.003 0.00600000000000001
"3475" 0.00600000000000001 0.016 0.002 0.004
"3476" 0.95 0.93 0.34 0.36
"3477" 0.49 0.91 0.027 0.38
"3478" 0.97 0.99 0.95 0.98
"3479" 0.002 0.069 0.01 0.35
"3480" 0.014 0.0389999999999999 0.014 0.04
"3481" 0.3 0.82 0.036 0.38
"3482" 0.00800000000000001 0.12 0.0479999999999999 0.49
"3483" 0.13 0.94 0.5 0.98
"3484" 0.25 0.92 0.62 0.97
"3485" 0.24 0.76 0.25 0.76
"3486" 0.004 0.84 0.028 0.96
"3487" 0.004 0.0609999999999999 0.014 0.22
"3488" 0.0349999999999999 0.84 0.14 0.94
"3489" 0.083 0.8 0.13 0.85
"3490" 0.13 0.35 0.16 0.4
"3491" 0.011 0.27 0.00600000000000001 0.18
"3492" 0.001 0.001 0.001 0.001
"3493" 0.0449999999999999 0.94 0.0609999999999999 0.95
"3494" 0.41 0.83 0.43 0.84
"3495" 0.72 0.84 0.35 0.62
"3496" 0.98 0.95 0.96 0.89
"3497" 0.99 0.93 0.99 0.93
"3498" 0.63 0.41 0.73 0.53
"3499" 0.99 0.99 0.99 0.92
"3500" 0.98 0.94 0.98 0.92
"3501" 0.001 0.003 0.00600000000000001 0.0289999999999999
"3502" 0.001 0.002 0.002 0.01
"3503" 0.005 0.02 0.011 0.038
"3504" 0.001 0.001 0.003 0.003
"3505" 0.018 0.038 0.014 0.0309999999999999
"3506" 0.0429999999999999 0.25 0.004 0.025
"3507" 0.23 0.77 0.025 0.25
"3508" 0.82 0.95 0.13 0.6
"3509" 0.96 0.79 0.97 0.8
"3510" 0.68 0.99 0.19 0.95
"3511" 0.98 0.93 0.9 0.75
"3512" 0.99 0.99 0.99 0.97
"3513" 0.99 0.99 0.99 0.99
"3514" 0.58 0.6 0.95 0.94
"3515" 0.91 0.92 0.99 0.99
"3516" 0.34 0.71 0.93 0.97
"3517" 0.51 0.005 0.95 0.075
"3518" 0.13 0.91 0.25 0.94
"3519" 0.56 0.96 0.38 0.94
"3520" 0.89 0.77 0.92 0.81
"3521" 0.99 0.99 0.95 0.96
"3522" 0.92 0.95 0.86 0.92
"3523" 0.85 0.92 0.99 0.99
"3524" 0.27 0.95 0.7 0.99
"3525" 0.94 0.9 0.65 0.53
"3526" 0.99 0.98 0.94 0.85
"3527" 0.88 0.84 0.99 0.98
"3528" 0.76 0.88 0.96 0.98
"3529" 0.99 0.93 0.99 0.99
"3530" 0.99 0.97 0.99 0.99
"3531" 0.00800000000000001 0.022 0.43 0.63
"3532" 0.001 0.001 0.001 0.003
"3533" 0.001 0.002 0.001 0.2
"3534" 0.001 0.001 0.001 0.0639999999999999
"3535" 0.001 0.001 0.001 0.01
"3536" 0.001 0.001 0.001 0.001
"3537" 0.00600000000000001 0.019 0.014 0.0439999999999999
"3538" 0.0669999999999999 0.04 0.14 0.083
"3539" 0.37 0.93 0.32 0.92
"3540" 0.51 0.66 0.27 0.44
"3541" 0.83 0.84 0.028 0.0439999999999999
"3542" 0.35 0.85 0.7 0.94
"3543" 0.92 0.73 0.23 0.0639999999999999
"3544" 0.99 0.92 0.99 0.94
"3545" 0.99 0.99 0.99 0.99
"3546" 0.94 0.9 0.99 0.99
"3547" 0.11 0.0539999999999999 0.99 0.97
"3548" 0.48 0.13 0.99 0.94
"3549" 0.32 0.73 0.99 0.99
"3550" 0.014 0.005 0.96 0.86
"3551" 0.036 0.74 0.42 0.96
"3552" 0.95 0.84 0.89 0.68
"3553" 0.94 0.91 0.99 0.98
"3554" 0.34 0.89 0.87 0.98
"3555" 0.71 0.93 0.37 0.82
"3556" 0.93 0.96 0.32 0.56
"3557" 0.51 0.75 0.0309999999999999 0.11
"3558" 0.001 0.002 0.001 0.001
"3559" 0.001 0.001 0.001 0.001
"3560" 0.001 0.001 0.001 0.001
"3561" 0.089 0.013 0.0499999999999999 0.00800000000000001
"3562" 0.11 0.005 0.26 0.012
"3563" 0.98 0.89 0.97 0.83
"3564" 0.99 0.97 0.96 0.92
"3565" 0.55 0.2 0.97 0.9
"3566" 0.24 0.0579999999999999 0.99 0.99
"3567" 0.96 0.87 0.99 0.99
"3568" 0.95 0.92 0.99 0.99
"3569" 0.48 0.21 0.92 0.8
"3570" 0.00600000000000001 0.01 0.81 0.82
"3571" 0.018 0.1 0.72 0.9
"3572" 0.72 0.75 0.95 0.95
"3573" 0.95 0.78 0.99 0.97
"3574" 0.94 0.81 0.99 0.97
"3575" 0.11 0.1 0.15 0.14
"3576" 0.78 0.43 0.99 0.98
"3577" 0.44 0.2 0.99 0.99
"3578" 0.99 0.97 0.99 0.99
"3579" 0.17 0.25 0.93 0.94
"3580" 0.1 0.15 0.98 0.98
"3581" 0.001 0.001 0.001 0.001
"3582" 0.001 0.003 0.083 0.53
"3583" 0.00700000000000001 0.0349999999999999 0.85 0.94
"3584" 0.003 0.021 0.91 0.98
"3585" 0.00600000000000001 0.018 0.62 0.79
"3586" 0.005 0.11 0.68 0.96
"3587" 0.00900000000000001 0.098 0.76 0.95
"3588" 0.004 0.004 0.024 0.025
"3589" 0.002 0.00700000000000001 0.02 0.0579999999999999
"3590" 0.004 0.002 0.58 0.19
"3591" 0.034 0.015 0.98 0.93
"3592" 0.012 0.032 0.94 0.96
"3593" 0.022 0.005 0.85 0.46
"3594" 0.01 0.001 0.28 0.00800000000000001
"3595" 0.001 0.001 0.0309999999999999 0.028
"3596" 0.001 0.001 0.012 0.003
"3597" 0.014 0.017 0.41 0.4
"3598" 0.011 0.004 0.024 0.011
"3599" 0.001 0.002 0.032 0.0639999999999999
"3600" 0.012 0.001 0.91 0.36
"3601" 0.0519999999999999 0.005 0.94 0.57
"3602" 0.87 0.78 0.99 0.99
"3603" 0.004 0.003 0.83 0.66
"3604" 0.0619999999999999 0.004 0.9 0.3
"3605" 0.19 0.0309999999999999 0.99 0.93
"3606" 0.86 0.21 0.99 0.99
"3607" 0.17 0.004 0.99 0.99
"3608" 0.65 0.39 0.99 0.99
"3609" 0.1 0.00700000000000001 0.99 0.9
"3610" 0.71 0.011 0.99 0.95
"3611" 0.098 0.004 0.99 0.93
"3612" 0.18 0.0459999999999999 0.87 0.61
"3613" 0.0599999999999999 0.005 0.98 0.78
"3614" 0.014 0.004 0.99 0.97
"3615" 0.034 0.001 0.99 0.82
"3616" 0.15 0.02 0.94 0.67
"3617" 0.14 0.003 0.99 0.75
"3618" 0.09 0.003 0.99 0.83
"3619" 0.0479999999999999 0.014 0.92 0.72
"3620" 0.21 0.0519999999999999 0.94 0.79
"3621" 0.0289999999999999 0.01 0.89 0.68
"3622" 0.07 0.002 0.89 0.0679999999999999
"3623" 0.43 0.028 0.85 0.21
"3624" 0.11 0.004 0.77 0.0569999999999999
"3625" 0.23 0.00600000000000001 0.95 0.26
"3626" 0.3 0.00800000000000001 0.97 0.5
"3627" 0.37 0.003 0.54 0.00800000000000001
"3628" 0.07 0.00700000000000001 0.83 0.23
"3629" 0.015 0.002 0.37 0.026
"3630" 0.64 0.015 0.99 0.93
"3631" 0.96 0.71 0.99 0.99
"3632" 0.88 0.59 0.98 0.89
"3633" 0.12 0.013 0.96 0.72
"3634" 0.00900000000000001 0.001 0.95 0.64
"3635" 0.076 0.004 0.95 0.43
"3636" 0.003 0.001 0.41 0.0519999999999999
"3637" 0.0289999999999999 0.005 0.89 0.46
"3638" 0.00600000000000001 0.003 0.78 0.45
"3639" 0.02 0.003 0.93 0.52
"3640" 0.0539999999999999 0.07 0.42 0.44
"3641" 0.14 0.00700000000000001 0.91 0.27
"3642" 0.19 0.0349999999999999 0.75 0.29
"3643" 0.07 0.04 0.4 0.24
"3644" 0.3 0.19 0.72 0.56
"3645" 0.087 0.024 0.9 0.69
"3646" 0.077 0.11 0.35 0.41
"3647" 0.2 0.0589999999999999 0.6 0.26
"3648" 0.36 0.22 0.35 0.23
"3649" 0.16 0.032 0.66 0.22
"3650" 0.069 0.024 0.28 0.11
"3651" 0.32 0.0569999999999999 0.14 0.032
"3652" 0.77 0.69 0.38 0.3
"3653" 0.82 0.32 0.88 0.5
"3654" 0.2 0.14 0.095 0.079
"3655" 0.78 0.57 0.87 0.73
"3656" 0.75 0.48 0.49 0.25
"3657" 0.64 0.34 0.89 0.75
"3658" 0.49 0.49 0.89 0.87
"3659" 0.76 0.38 0.96 0.86
"3660" 0.86 0.5 0.9 0.66
"3661" 0.86 0.72 0.82 0.67
"3662" 0.81 0.71 0.9 0.83
"3663" 0.85 0.79 0.48 0.4
"3664" 0.75 0.75 0.37 0.42
"3665" 0.72 0.81 0.68 0.77
"3666" 0.45 0.39 0.96 0.94
"3667" 0.66 0.67 0.89 0.88
"3668" 0.64 0.78 0.97 0.98
"3669" 0.4 0.68 0.86 0.92
"3670" 0.28 0.23 0.8 0.72
"3671" 0.096 0.24 0.51 0.69
"3672" 0.16 0.18 0.097 0.12
"3673" 0.26 0.19 0.24 0.19
"3674" 0.17 0.22 0.17 0.24
"3675" 0.17 0.17 0.22 0.23
"3676" 0.3 0.36 0.13 0.18
"3677" 0.52 0.68 0.64 0.74
"3678" 0.64 0.64 0.78 0.76
"3679" 0.82 0.59 0.94 0.84
"3680" 0.7 0.25 0.91 0.7
"3681" 0.78 0.71 0.83 0.77
"3682" 0.53 0.29 0.79 0.63
"3683" 0.41 0.27 0.77 0.64
"3684" 0.56 0.36 0.85 0.73
"3685" 0.69 0.47 0.85 0.72
"3686" 0.61 0.37 0.9 0.79
"3687" 0.53 0.55 0.64 0.64
"3688" 0.49 0.45 0.74 0.7
"3689" 0.66 0.61 0.83 0.79
"3690" 0.76 0.69 0.92 0.87
"3691" 0.84 0.81 0.86 0.83
"3692" 0.78 0.75 0.83 0.8
"3693" 0.45 0.24 0.53 0.33
"3694" 0.64 0.5 0.64 0.51
"3695" 0.66 0.35 0.72 0.47
"3696" 0.71 0.25 0.8 0.46
"3697" 0.69 0.21 0.78 0.38
"3698" 0.67 0.14 0.68 0.21
"3699" 0.63 0.33 0.78 0.56
"3700" 0.32 0.11 0.75 0.48
"3701" 0.45 0.13 0.8 0.49
"3702" 0.48 0.24 0.77 0.57
"3703" 0.43 0.21 0.66 0.44
"3704" 0.75 0.66 0.52 0.44
"3705" 0.57 0.19 0.62 0.29
"3706" 0.66 0.073 0.95 0.62
"3707" 0.71 0.36 0.81 0.57
"3708" 0.46 0.21 0.89 0.76
"3709" 0.41 0.2 0.76 0.56
"3710" 0.66 0.29 0.84 0.6
"3711" 0.57 0.54 0.49 0.49
"3712" 0.41 0.2 0.64 0.42
"3713" 0.6 0.27 0.75 0.5
"3714" 0.83 0.45 0.79 0.46
"3715" 0.68 0.41 0.82 0.66
"3716" 0.37 0.5 0.52 0.61
"3717" 0.54 0.47 0.36 0.34
"3718" 0.67 0.68 0.43 0.48
"3719" 0.09 0.3 0.13 0.37
"3720" 0.31 0.66 0.41 0.68
"3721" 0.54 0.44 0.53 0.46
"3722" 0.65 0.66 0.57 0.59
"3723" 0.43 0.57 0.24 0.39
"3724" 0.78 0.75 0.19 0.24
"3725" 0.54 0.81 0.19 0.51
"3726" 0.76 0.8 0.43 0.54
"3727" 0.65 0.83 0.35 0.63
"3728" 0.73 0.79 0.43 0.55
"3729" 0.46 0.38 0.39 0.35
"3730" 0.47 0.49 0.18 0.23
"3731" 0.75 0.85 0.36 0.58
"3732" 0.74 0.75 0.36 0.42
"3733" 0.72 0.79 0.27 0.43
"3734" 0.71 0.7 0.38 0.42
"3735" 0.52 0.72 0.35 0.57
"3736" 0.8 0.83 0.51 0.59
"3737" 0.77 0.87 0.18 0.41
"3738" 0.78 0.89 0.13 0.4
"3739" 0.9 0.92 0.53 0.64
"3740" 0.54 0.75 0.24 0.5
"3741" 0.79 0.87 0.46 0.66
"3742" 0.71 0.87 0.42 0.72
"3743" 0.63 0.83 0.19 0.5
"3744" 0.36 0.81 0.088 0.47
"3745" 0.2 0.83 0.026 0.36
"3746" 0.43 0.94 0.036 0.54
"3747" 0.68 0.96 0.08 0.66
"3748" 0.83 0.95 0.11 0.46
"3749" 0.6 0.8 0.23 0.52
"3750" 0.63 0.44 0.54 0.36
"3751" 0.75 0.73 0.51 0.51
"3752" 0.8 0.72 0.8 0.71
"3753" 0.8 0.76 0.6 0.53
"3754" 0.66 0.68 0.71 0.72
"3755" 0.65 0.41 0.83 0.68
"3756" 0.67 0.53 0.72 0.6
"3757" 0.74 0.57 0.87 0.78
"3758" 0.73 0.53 0.89 0.79
"3759" 0.79 0.73 0.87 0.83
"3760" 0.52 0.39 0.75 0.65
"3761" 0.4 0.36 0.86 0.82
"3762" 0.59 0.66 0.6 0.66
"3763" 0.43 0.58 0.56 0.69
"3764" 0.32 0.31 0.59 0.56
"3765" 0.72 0.65 0.72 0.64
"3766" 0.77 0.54 0.8 0.6
"3767" 0.69 0.53 0.73 0.59
"3768" 0.58 0.43 0.66 0.52
"3769" 0.59 0.64 0.68 0.71
"3770" 0.66 0.54 0.82 0.75
"3771" 0.66 0.39 0.8 0.6
"3772" 0.65 0.44 0.83 0.71
"3773" 0.65 0.56 0.75 0.69
"3774" 0.58 0.47 0.69 0.58
"3775" 0.64 0.38 0.78 0.57
"3776" 0.52 0.18 0.79 0.46
"3777" 0.65 0.33 0.88 0.72
"3778" 0.92 0.87 0.97 0.94
"3779" 0.64 0.5 0.73 0.61
"3780" 0.51 0.25 0.82 0.65
"3781" 0.43 0.11 0.82 0.45
"3782" 0.61 0.32 0.92 0.81
"3783" 0.41 0.33 0.7 0.62
"3784" 0.48 0.22 0.79 0.56
"3785" 0.52 0.28 0.64 0.4
"3786" 0.71 0.48 0.78 0.59
"3787" 0.67 0.68 0.57 0.59
"3788" 0.58 0.31 0.72 0.46
"3789" 0.66 0.22 0.76 0.34
"3790" 0.61 0.39 0.8 0.65
"3791" 0.66 0.23 0.93 0.75
"3792" 0.47 0.22 0.87 0.72
"3793" 0.49 0.12 0.91 0.69
"3794" 0.5 0.0549999999999999 NA NA
"3795" 0.62 0.0599999999999999 0.98 0.76
"3796" 0.8 0.51 0.97 0.89
"3797" 0.3 0.075 0.89 0.66
"3798" 0.19 0.074 0.76 0.5
"3799" 0.5 0.14 0.92 0.73
"3800" 0.66 0.18 0.92 0.68
"3801" 0.49 0.21 0.87 0.7
"3802" 0.56 0.2 0.79 0.48
"3803" 0.64 0.26 0.82 0.55
"3804" 0.73 0.54 0.78 0.63
"3805" 0.63 0.39 0.86 0.73
"3806" 0.63 0.4 0.83 0.7
"3807" 0.84 0.69 0.93 0.85
"3808" 0.69 0.48 0.93 0.85
"3809" 0.61 0.58 0.82 0.79
"3810" 0.3 0.33 0.42 0.44
"3811" 0.26 0.24 0.4 0.36
"3812" 0.35 0.45 0.53 0.61
"3813" 0.5 0.41 0.91 0.87
"3814" 0.46 0.69 0.78 0.86
"3815" 0.64 0.59 0.92 0.9
"3816" 0.68 0.68 0.71 0.71
"3817" 0.34 0.54 0.33 0.52
"3818" 0.35 0.47 0.59 0.67
"3819" 0.46 0.55 0.56 0.64
"3820" 0.41 0.48 0.5 0.56
"3821" 0.49 0.3 0.67 0.49
"3822" 0.57 0.39 0.72 0.57
"3823" 0.64 0.39 0.74 0.54
"3824" 0.34 0.095 0.5 0.17
"3825" 0.49 0.29 0.81 0.68
"3826" 0.45 0.19 0.86 0.69
"3827" 0.8 0.27 0.86 0.46
"3828" 0.47 NA 0.49 NA
"3829" 0.56 0.56 0.8 0.79
"3830" 0.39 0.43 0.43 0.46
"3831" 0.44 0.65 0.42 0.63
"3832" 0.76 0.68 0.79 0.71
"3833" 0.38 0.34 0.69 0.65
"3834" 0.44 0.69 0.55 0.74
"3835" 0.59 0.78 0.51 0.73
"3836" 0.48 0.6 0.78 0.82
"3837" 0.32 0.28 0.75 0.7
"3838" 0.74 0.76 0.86 0.87
"3839" 0.3 0.37 0.56 0.62
"3840" 0.45 0.77 0.39 0.72
"3841" 0.38 0.43 0.25 0.3
"3842" 0.37 0.77 0.19 0.59
"3843" 0.35 0.71 0.19 0.53
"3844" 0.33 0.32 0.25 0.24
"3845" 0.45 0.5 0.69 0.71
"3846" 0.49 0.59 0.51 0.61
"3847" 0.5 0.62 0.29 0.42
"3848" 0.19 0.2 0.11 0.12
"3849" 0.59 0.78 0.5 0.72
"3850" 0.52 0.39 0.34 0.24
"3851" 0.8 0.76 0.78 0.73
"3852" 0.69 0.72 0.67 0.71
"3853" 0.23 0.27 0.18 0.21
"3854" 0.13 0.23 0.069 0.12
"3855" 0.24 0.18 0.14 0.1
"3856" 0.89 0.86 0.74 0.69
"3857" 0.8 0.76 0.64 0.57
"3858" 0.89 0.9 0.72 0.73
"3859" 0.59 0.68 0.4 0.5
"3860" 0.55 0.76 0.21 0.44
"3861" 0.65 0.86 0.28 0.66
"3862" 0.71 0.83 0.39 0.61
"3863" 0.75 0.62 0.44 0.28
"3864" 0.67 0.61 0.42 0.35
"3865" 0.71 0.81 0.4 0.59
"3866" 0.85 0.67 0.59 0.27
"3867" 0.68 0.72 0.48 0.54
"3868" 0.8 0.8 0.64 0.65
"3869" 0.79 0.69 0.67 0.51
"3870" 0.95 0.9 0.93 0.87
"3871" 0.67 0.51 0.69 0.54
"3872" 0.67 0.67 0.69 0.69
"3873" 0.78 0.71 0.78 0.7
"3874" 0.59 0.65 0.51 0.57
"3875" 0.46 0.73 0.21 0.49
"3876" 0.71 0.81 0.46 0.65
"3877" 0.83 0.8 0.66 0.6
"3878" 0.82 0.79 0.75 0.71
"3879" 0.85 0.82 0.84 0.81
"3880" 0.73 0.72 0.46 0.44
"3881" 0.89 0.8 0.8 0.65
"3882" 0.75 0.74 0.61 0.6
"3883" 0.93 0.87 0.87 0.77
"3884" 0.94 0.86 0.92 0.8
"3885" 0.92 0.77 0.76 0.41
"3886" 0.94 0.81 0.87 0.65
"3887" 0.87 0.76 0.75 0.56
"3888" 0.94 0.81 0.87 0.64
"3889" 0.83 0.69 0.78 0.61
"3890" 0.97 0.78 0.96 0.71
"3891" 0.9 0.79 0.89 0.77
"3892" 0.8 0.72 0.71 0.6
"3893" 0.84 0.78 0.86 0.8
"3894" 0.91 0.77 0.96 0.88
"3895" 0.8 0.74 0.93 0.9
"3896" 0.94 0.78 0.89 0.66
"3897" 0.82 0.82 0.57 0.58
"3898" 0.64 0.0569999999999999 0.28 0.016
"3899" 0.95 0.095 0.81 0.019
"3900" 0.99 0.98 0.99 0.9
"3901" 0.9 0.97 0.0569999999999999 0.25
"3902" 0.9 0.92 0.0519999999999999 0.083
"3903" 0.04 0.36 0.003 0.032
"3904" 0.99 0.16 0.99 0.11
"3905" 0.54 0.12 0.33 0.0589999999999999
"3906" 0.97 0.85 0.96 0.83
"3907" 0.99 0.98 0.99 0.99
"3908" 0.0459999999999999 0.01 0.032 0.00800000000000001
"3909" 0.005 0.003 0.001 0.001
"3910" 0.31 0.92 0.00900000000000001 0.25
"3911" 0.48 0.07 0.015 0.003
"3912" 0.011 0.004 0.001 0.001
"3913" 0.79 0.66 0.17 0.093
"3914" 0.81 0.75 0.12 0.095
"3915" 0.99 0.98 0.97 0.82
"3916" 0.88 0.5 0.76 0.24
"3917" 0.93 0.69 0.81 0.32
"3918" 0.9 0.88 0.08 0.08
"3919" 0.97 0.97 0.5 0.52
"3920" 0.68 0.89 0.024 0.13
"3921" 0.0589999999999999 0.00700000000000001 0.004 0.001
"3922" 0.94 0.75 0.7 0.23
"3923" 0.99 0.93 0.8 0.33
"3924" 0.95 0.94 0.1 0.11
"3925" 0.8 0.8 0.25 0.26
"3926" 0.65 0.95 0.1 0.74
"3927" 0.93 0.83 0.61 0.31
"3928" 0.41 0.81 0.01 0.0629999999999999
"3929" 0.15 0.0309999999999999 0.003 0.001
"3930" 0.55 0.94 0.026 0.41
"3931" 0.71 0.79 0.1 0.18
"3932" 0.89 0.66 0.57 0.18
"3933" 0.91 0.57 0.75 0.22
"3934" 0.66 0.31 0.036 0.012
"3935" 0.002 0.002 0.001 0.001
"3936" 0.3 0.68 0.1 0.37
"3937" 0.92 0.84 0.75 0.53
"3938" 0.91 0.86 0.8 0.71
"3939" 0.85 0.8 0.63 0.53
"3940" 0.37 0.5 0.5 0.62
"3941" 0.001 0.001 0.001 0.001
"3942" 0.001 0.001 0.001 0.001
"3943" 0.001 0.001 0.001 0.001
"3944" 0.002 0.001 0.001 0.001
"3945" 0.32 0.0449999999999999 0.0509999999999999 0.00700000000000001
"3946" 0.99 0.91 0.98 0.58
"3947" 0.9 0.78 0.99 0.97
"3948" 0.99 0.99 0.99 0.99
"3949" 0.72 0.0549999999999999 0.9 0.22
"3950" 0.96 0.62 0.99 0.93
"3951" 0.8 0.25 0.85 0.34
"3952" 0.99 0.95 0.99 0.99
"3953" 0.83 0.75 0.92 0.88
"3954" 0.99 0.68 0.99 0.56
"3955" 0.9 0.42 0.99 0.93
"3956" 0.95 0.52 0.83 0.12
"3957" 0.18 0.024 0.76 0.23
"3958" 0.015 0.004 0.28 0.069
"3959" 0.00700000000000001 0.002 0.52 0.12
"3960" 0.0309999999999999 0.014 0.41 0.19
"3961" 0.00900000000000001 0.002 0.16 0.016
"3962" 0.003 0.002 0.00600000000000001 0.003
"3963" 0.002 0.002 0.00600000000000001 0.003
"3964" 0.036 0.0419999999999999 0.091 0.1
"3965" 0.018 0.002 0.0559999999999999 0.00600000000000001
"3966" 0.00600000000000001 0.00600000000000001 0.004 0.004
"3967" 0.013 0.002 0.023 0.004
"3968" 0.00900000000000001 0.011 0.00700000000000001 0.00800000000000001
"3969" 0.84 0.46 0.91 0.67
"3970" 0.91 0.76 0.8 0.53
"3971" 0.0389999999999999 0.004 0.29 0.026
"3972" 0.001 0.001 0.001 0.001
"3973" 0.64 0.79 0.62 0.78
"3974" 0.93 0.83 0.95 0.87
"3975" 0.74 0.69 0.93 0.91
"3976" 0.38 0.67 0.14 0.38
"3977" 0.62 0.93 0.0569999999999999 0.54
"3978" 0.21 0.84 0.013 0.22
"3979" 0.43 0.96 0.013 0.45
"3980" 0.86 0.42 0.32 0.0449999999999999
"3981" 0.89 0.68 0.31 0.084
"3982" 0.97 0.84 0.92 0.61
"3983" 0.62 0.47 0.76 0.65
"3984" 0.92 0.68 0.93 0.7
"3985" 0.29 0.13 0.57 0.31
"3986" 0.0519999999999999 0.00800000000000001 0.34 0.0519999999999999
"3987" 0.019 0.005 0.01 0.003
"3988" 0.00600000000000001 0.001 0.003 0.001
"3989" 0.85 0.4 0.88 0.45
"3990" 0.69 0.032 0.79 0.0539999999999999
"3991" 0.95 0.51 0.81 0.11
"3992" 0.96 0.69 0.79 0.18
"3993" 0.89 0.31 0.66 0.07
"3994" 0.73 0.66 0.0669999999999999 0.0529999999999999
"3995" 0.99 0.91 0.93 0.51
"3996" 0.64 0.038 0.64 0.036
"3997" 0.99 0.99 0.99 0.98
"3998" 0.97 0.62 0.94 0.45
"3999" 0.99 0.87 0.98 0.6
"4000" 0.95 0.7 0.93 0.57
"4001" 0.93 0.82 0.43 0.17
